Line,Year,1959,1959,1959,1959,1959,1959,1959,1959,1959,1959,1959,1960,1960,1960,1960,1960,1960,1960,1960,1960,1960,1960,1960,1961,1961,1961,1961,1961,1961,1961,1961,1961,1961,1961,1961,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1963,1963,1963,1963,1963,1963,1963,1963,1963,1963,1963,1963,1964,1964,1964,1964,1964,1964,1964,1964,1964,1964,1964,1964,1965,1965,1965,1965,1965,1965,1965,1965,1965,1965,1965,1965,1966,1966,1966,1966,1966,1966,1966,1966,1966,1966,1966,1966,1967,1967,1967,1967,1967,1967,1967,1967,1967,1967,1967,1967,1968,1968,1968,1968,1968,1968,1968,1968,1968,1968,1968,1968,1969,1969,1969,1969,1969,1969,1969,1969,1969,1969,1969,1969,1970,1970,1970,1970,1970,1970,1970,1970,1970,1970,1970,1970,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1973,1973,1973,1973,1973,1973,1973,1973,1973,1973,1973,1973,1974,1974,1974,1974,1974,1974,1974,1974,1974,1974,1974,1974,1975,1975,1975,1975,1975,1975,1975,1975,1975,1975,1975,1975,1976,1976,1976,1976,1976,1976,1976,1976,1976,1976,1976,1976,1977,1977,1977,1977,1977,1977,1977,1977,1977,1977,1977,1977,1978,1978,1978,1978,1978,1978,1978,1978,1978,1978,1978,1978,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1980,1980,1980,1980,1980,1980,1980,1980,1980,1980,1980,1980,1981,1981,1981,1981,1981,1981,1981,1981,1981,1981,1981,1981,1982,1982,1982,1982,1982,1982,1982,1982,1982,1982,1982,1982,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1984,1984,1984,1984,1984,1984,1984,1984,1984,1984,1984,1984,1985,1985,1985,1985,1985,1985,1985,1985,1985,1985,1985,1985,1986,1986,1986,1986,1986,1986,1986,1986,1986,1986,1986,1986,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1989,1989,1989,1989,1989,1989,1989,1989,1989,1989,1989,1989,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1991,1991,1991,1991,1991,1991,1991,1991,1991,1991,1991,1991,1992,1992,1992,1992,1992,1992,1992,1992,1992,1992,1992,1992,1993,1993,1993,1993,1993,1993,1993,1993,1993,1993,1993,1993,1994,1994,1994,1994,1994,1994,1994,1994,1994,1994,1994,1994,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1996,1996,1996,1996,1996,1996,1996,1996,1996,1996,1996,1996,1997,1997,1997,1997,1997,1997,1997,1997,1997,1997,1997,1997,1998,1998,1998,1998,1998,1998,1998,1998,1998,1998,1998,1998,1999,1999,1999,1999,1999,1999,1999,1999,1999,1999,1999,1999,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023
Line,Month,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL
1,        Personal consumption expenditures (PCE),1,0.9,-0.4,1.2,0.4,-0.3,0.6,1,-0.7,0,-0.1,0.3,0.4,1.4,1.5,-2,0,0.2,-0.1,0.5,0.5,-0.3,-1.2,0.2,0.4,1.2,0,0.6,0.2,-0.3,0.4,0.6,0.6,1,0.7,0,0,0.8,0.3,0.8,-0.5,0.3,0.3,1.1,-0.5,1.3,0.6,0,-0.4,0.5,0.4,0.1,1,0.5,0.4,-0.2,-0.1,0.7,1.2,0.3,0.7,0.4,0.2,1.4,0.6,0.7,0.6,-0.4,0.7,-0.9,1,0.7,1.6,0.3,0.7,-0.1,-0.8,1.3,0.7,1.7,1.4,0,0.2,0.6,0.7,0.8,0.1,-0.9,0.3,0.9,0.2,0.9,-0.4,0.2,0.2,0.5,-0.4,0.5,0.9,0,0.6,-0.4,0.3,0.8,-0.9,0.7,1.3,0.6,0.1,1.7,-0.4,0.7,0.9,0.9,0.3,-0.1,0.2,0.6,-0.2,0.8,0.6,-0.4,0.4,0.7,-0.4,-0.1,0.9,0.1,0.5,-0.1,-0.1,0.6,0.4,-0.5,0.1,0.7,0.3,0,0.4,0.5,-0.6,-0.7,0.9,1.4,0.2,0,0.6,-0.1,0.8,-0.4,0.6,1,0.2,0.5,0.6,0,0.2,1.6,0.3,0.5,0.3,0.7,0.5,0.2,1.7,0.4,0.4,1,0.6,0.1,-0.4,0.2,-0.3,0.8,-1.2,1.5,-0.7,0.2,-0.9,-0.1,-0.6,0.2,0.3,0.3,-0.2,0.3,0.8,-1,-0.3,-1.1,-0.2,0.8,0.9,-0.2,0.1,2,0.1,0.4,0.3,0.3,0,0.8,1,1,-0.1,0.5,0.7,-0.7,1.1,0.3,0.2,0.4,0.2,0.6,1.3,-0.3,0.6,0.1,0.1,0.3,0,0.8,-0.1,0.3,0.8,0.6,0.2,-1.1,1.5,1,0.6,0.4,0.3,-0.5,0.9,-0.2,0.2,0.4,0.6,-0.4,0.5,0.1,-0.6,0.3,0.3,-0.1,1.1,0.2,-0.3,0.3,-0.3,0.8,-0.8,-0.8,-1.3,-0.5,0.5,0.9,0.1,0,1.2,-0.3,0.7,0,-0.3,0.3,-0.4,0,0.7,-0.2,0.6,-0.7,-0.5,-0.2,0.6,-0.2,0.9,-0.1,0.1,0.3,-0.5,0.6,0.1,0.9,0.4,0.8,0.4,0.1,0,1.1,0.6,0.6,1,0.7,0.3,0.3,0.8,0.2,1.1,0.6,-1.3,0.8,0.7,0.6,0.7,-0.4,0.4,0.7,-0.3,1.4,0.2,0.9,0.4,-0.1,0.3,1.1,-0.5,0.7,1,1.4,-1.6,0.3,1.1,0.1,-0.2,0.3,0.6,0.6,-0.2,0.7,0.5,2.2,-1.5,-0.3,2.2,-2.5,1.9,0.1,0.5,0.1,0.4,0.5,0.8,-0.5,-0.1,0.1,0.8,0.9,0.1,0.9,-0.4,0.6,0.3,0.2,0.5,-0.3,0.8,0.3,0.5,0.2,-0.2,-0.1,0.6,-0.1,0.2,0.3,1,-0.2,-0.1,0,0.8,0.5,-0.5,0.3,0.2,-0.1,0.3,0.2,0,0,-0.6,-0.1,-0.4,-0.9,0.6,1.2,-0.3,0.3,0,0.5,-0.2,0,-0.4,0.5,0.2,1.5,0.1,0.2,0.1,0.5,0.3,0.3,0.2,0.7,0.3,0.2,0.7,-0.1,0.2,-0.3,0.7,0.3,0.4,0.5,0.1,0.6,0.2,0.3,0.4,0.3,0.8,0,0.4,-0.2,0.6,-0.1,0.7,0.2,0.6,0.1,0.3,0,-0.2,0.5,-0.2,0.7,0.8,-0.3,0.5,0.2,-0.4,0.8,0.6,-0.5,0.8,0.5,0.4,0.1,0.1,0.2,0.3,0.1,0.3,0.2,0.4,0.5,0.2,0.3,0,0.1,0.5,0.9,0.6,0,0.5,0.4,0.6,-0.1,0.6,0.4,0.5,0.7,0.7,0.1,0.5,0.7,0.3,0.3,0.8,-0.1,0.5,0.5,0.6,0.5,0.4,0.2,0.5,0.5,0.2,0.5,1.2,-0.2,0.9,0.5,0,0.4,0.2,0.1,0.5,0.8,-0.1,0.1,0.5,0,0.1,-0.1,-0.1,0.4,0.1,0.2,0.6,-1.3,2.6,-0.4,-0.1,0.2,0.4,0,0.5,-0.4,0.3,0.7,0.1,-0.5,0.4,0.3,0.7,0,-0.3,0.6,0.5,0.3,0.5,0.5,0.9,-0.3,0.2,0.6,0.1,0.3,0.2,0.6,-0.1,0.5,-0.5,0.9,0.4,0.6,0.2,0.2,0.7,-0.2,0.4,0.2,0.6,-0.1,0.9,0.7,-0.4,-0.4,0.3,0.3,0.4,0.5,0.2,0.2,0.2,0.2,0.1,0.6,-0.3,0.6,0.4,0,0.6,0.2,0,0.1,0.1,0.1,0,0.3,0.4,0.1,0.1,0.2,-0.1,0,-0.3,0.2,0.2,0.2,-0.2,-0.5,0,-0.7,-0.2,-0.3,-0.3,0.5,-0.4,-0.4,-0.1,0.1,0,0.3,0.9,-0.9,0.1,-0.2,0.6,-0.2,0.4,0.5,0.2,0.2,0.2,0.3,0.2,0.1,0.3,0.3,0.1,0.1,0,0.3,-0.1,-0.1,0.2,0.2,-0.1,0.2,0.2,-0.2,0,0.4,0.6,-0.1,0.1,0,-0.1,0.2,0,0.1,0,0.4,0,0.4,0,0,0,0.3,0,0.1,0.1,0.3,0.3,0.4,0,-0.3,0.6,0.5,0.2,0.2,0.4,0.2,0.7,0,0.6,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.1,0.4,0.3,0.1,0.1,0.2,0.4,0.1,0.7,-0.4,0.3,0.2,0.4,0.1,0.1,0.3,-0.1,0.2,0.7,0.1,0,0.4,0,0.1,0.3,0.2,0.1,0.5,0.1,0.6,0.8,-0.2,0,0.3,0.2,0.3,0.2,0.3,0.3,-0.1,0.4,0.4,-0.8,0.3,0,0.6,0,0.3,0.3,0.4,0.2,0.1,0.1,0.4,0.3,0.1,0.3,-6.4,-12,8.6,5.8,1.8,0.6,1.4,0.3,-0.5,-0.4,2.1,-0.9,4.6,0.1,-0.2,0.7,0,0.3,0.4,0.7,-0.1,-0.8,0.7,0.1,0.3,0.2,0.1,0.2,0,0.5,0.3,0.3,-0.4,-0.2,1.3,0,0,0.3,0.1,0.4,0.6
2,Goods,1.3,1.5,-0.9,1.6,0.1,-0.7,0.8,1.3,-1.4,-0.4,-0.7,0.4,0.7,2.3,2.3,-3.9,0.1,0.5,-0.1,0.7,0.5,-1.1,-2.3,0,0.7,1.6,-0.4,0.6,0.4,-0.4,0.6,0.6,0.5,1.3,0.9,0,-0.3,1.2,0,1,-1,0.4,0.3,1.7,-1.3,2,1,0.1,-0.9,0.6,0.2,0.1,1.2,0.4,0,-0.7,-0.5,1.1,1.7,0.1,1,0.1,0,2.3,0.5,1.1,0.9,-1.4,0.9,-2.3,1.5,1,2.8,0.3,0.7,-0.6,-2,2,1.1,2.8,2,-0.6,0,1.1,1,1,-0.2,-2.1,0.3,1.2,0.3,1.4,-1,-0.2,-0.3,0.7,-0.5,0.6,1.5,-0.3,0.7,-1.2,0.1,1.5,-2,1,2.1,0.5,0.2,2.5,-1.2,1.1,0.8,1.6,0.2,-0.7,0,0.7,-0.7,1.4,0.7,-0.8,0.3,0.6,-1,-0.2,1.4,-0.2,0.5,-0.7,0,0.6,0,-0.5,-0.1,1,0.3,-0.3,0.4,0.4,-1,-1.4,1.5,2.8,-0.2,-0.1,0.9,-0.6,1.4,-1.1,0.6,1.9,-0.2,0.7,0.1,-0.2,0.2,2.2,0.3,1.2,0.1,0.9,0.6,0.1,2.5,0.1,0.2,1.6,0.8,-0.1,-0.9,0,-1,1.7,-2.6,2.3,-1.4,0.2,-1.2,-0.2,-1.1,0,0.1,0.3,-0.8,0.7,1.3,-2.3,-1.3,-2,-1.3,1.7,1.2,-0.6,-0.4,3.8,0,0.8,0.3,0.5,-1.2,1.5,1.1,1.4,0.2,0.4,1.3,-1.6,2.1,0,0,0.3,0.2,0.2,2.1,-1.1,0.8,0.6,0.2,-0.1,-0.2,0.8,0,0.5,1,1.2,-0.1,-2.7,2.1,1.3,0.7,0.8,0.1,-0.8,1.1,-0.6,0.4,0.8,0.8,-1.2,0.4,0.1,-1.5,0.7,0.1,-0.1,1.8,0.6,-1.4,0.2,-0.5,1.2,-1.2,-2,-2,-0.9,0.3,1.4,-0.1,-0.6,1.8,-0.6,0.3,1.2,0.2,0.2,-0.9,-0.5,0.7,0.1,1.7,-1.4,-1.4,-0.2,0.5,-0.1,1.4,-0.4,-0.2,0.9,-1.9,1.2,-0.3,1.6,-0.1,1.4,0.9,-0.8,-0.3,1.5,0.7,1.1,1.7,0.7,-0.2,0.4,1.4,0.5,1.4,1.4,-2,0.5,1.4,1,1.4,-1.5,-0.2,1.3,-0.6,2.2,-0.2,0.7,0.3,0.3,0,1.8,-1.8,1,1.8,3.1,-3.8,0.6,0.9,1.2,-1,0.7,1.2,1.2,-0.9,1,1.2,4.5,-3.6,-1.6,4.4,-6.4,3.6,-0.3,0.8,-0.2,0.8,0.5,1.3,-0.9,-1.4,0.4,1.3,0.8,0.1,1.4,-1,0.8,0.1,-0.4,0.2,-0.3,1.1,0.5,0.9,0.4,-1.5,0,1.3,-0.6,0.4,0.3,2.1,-0.9,-0.8,0,1,1.9,-1.9,0.2,-0.2,-0.7,0.4,0,-0.4,0,-1.3,0.3,-1.1,-1.8,1.1,2.7,-1.8,0.3,-0.1,0.8,-0.4,0,-1.1,0.1,0.1,2.4,0.1,-1,0.4,1,0.4,0,0.5,0.6,0.8,-0.8,1.6,0.3,-0.8,-0.3,1.5,1.1,-0.4,1,-0.6,1,0.3,0.6,0.5,0.3,1.2,0.2,0.9,-1.3,1,-0.1,1.2,0.1,1.3,0.1,0.3,-0.2,-1.3,1.1,-0.9,1.3,1.4,-0.8,0.5,1,-1.3,1.5,1.3,-1.7,1.3,0.7,0.9,0.2,0,0.2,0.7,0,0.7,0.2,0.2,0.6,0.4,0.9,-1,-0.4,1.3,1.3,1.1,-0.5,0.3,1.5,0.1,-0.3,0.5,0.4,1.3,1.2,0.3,0,0.7,1.2,1.1,0.5,1.5,-1,1.3,0.5,0.7,1.1,0.6,-0.3,0.8,0.6,-0.2,0.5,2.7,-1.6,1.5,0.6,-0.6,0.5,-0.3,0,0.9,1.4,-0.3,-0.4,0.7,-0.2,0.6,-0.8,0,0.8,0,0.3,1,-1.8,5.9,-1.2,-1.4,0.8,0.8,-0.3,0.9,-1.4,0.9,1.2,0.5,-1.3,0.1,0.8,1.4,-0.6,-0.8,1.5,0.9,0.2,1.3,0.7,2.1,-0.7,-0.1,1.3,-0.2,0.3,0,1.5,-0.8,1.2,-1.9,1.5,0.7,1,0.1,0,1.1,-0.4,0.6,-0.1,1.4,-0.9,1.7,1.7,-1.6,-1.4,0.9,0.3,0.6,1.8,-0.3,-0.1,0.4,-0.2,0.2,1,-0.9,1.2,0.6,-0.2,1.3,0,-0.4,0.4,-0.1,0.6,-0.5,0.5,0.1,0.5,0,0,-0.4,-0.8,-1.2,0.5,0,0.3,-0.6,-1.2,0.3,-2.3,-1,-0.6,-0.7,1.5,-0.6,-1.3,-0.1,0.8,-0.2,0.9,2.4,-2.8,0.4,0,0.5,-0.4,0.4,1.5,0.3,-0.3,0.5,0.1,0.5,0.4,0.7,0.4,0,0.4,-0.3,0.5,-0.2,-0.8,0.5,-0.1,-0.2,0.7,0.4,-0.2,0.1,0.7,1,-0.5,0,0.1,-0.3,0.2,0.5,0.1,-0.2,0.9,0.3,1.5,-0.2,-0.3,-0.1,0.7,-0.2,0.6,-0.2,0.5,0.3,0.6,-0.1,-0.9,1.7,0.7,0.5,0.2,0.6,0.3,0.8,-0.2,0.7,0.7,0.4,0.3,0.2,0.9,0.1,0.4,0.1,0.7,0.3,0.1,-0.4,0.8,0.4,-0.1,1.1,-0.7,0.3,0.5,1.1,0,0.1,0.2,0,-0.2,1.4,-0.3,0.2,0.2,0.5,0,0.9,0.1,0.1,1.3,0,1.2,1.2,-1.1,0.2,0.1,0.1,1.1,-0.5,0.7,0.3,-0.1,0.5,1.4,-2,0.7,-0.3,1.2,0.1,0.6,0.5,0.9,0.1,0,0,0.6,0.9,-0.7,0.5,-1.1,-13,15,6.2,2.5,-0.8,2.1,-0.3,-0.8,-0.8,4.8,-2.2,9.9,-1.5,-1.8,0,-1.6,-0.1,0.6,1.2,-0.4,-2.1,2.4,-1.2,-0.2,0.2,-0.5,0.2,-0.3,0.2,0.3,0.8,-1.3,-0.7,2.8,-0.3,-0.8,0.6,-0.1,0.7,0.9
